Date,Synthetic Index Close Price
2002-01-01 00:00:00-05:00,6.747791048483688
2002-01-08 00:00:00-05:00,7.027468796396831
2002-01-15 00:00:00-05:00,6.96308239092346
2002-01-22 00:00:00-05:00,6.553884616192086
2002-01-29 00:00:00-05:00,6.528434078850854
2002-02-05 00:00:00-05:00,6.531899216702254
2002-02-12 00:00:00-05:00,6.49839855704707
2002-02-19 00:00:00-05:00,6.374896470214702
2002-02-26 00:00:00-05:00,6.388938676291966
2002-03-05 00:00:00-05:00,6.804822950530014
2002-03-12 00:00:00-05:00,6.798006856696633
2002-03-19 00:00:00-05:00,6.847868494720769
2002-03-26 00:00:00-05:00,6.594534702567743
2002-04-02 00:00:00-05:00,6.482966260201916
2002-04-09 00:00:00-04:00,6.245816585858266
2002-04-16 00:00:00-04:00,6.530085906268981
2002-04-23 00:00:00-04:00,6.186837243910158
2002-04-30 00:00:00-04:00,5.983482231143392
2002-05-07 00:00:00-04:00,5.627704862567807
2002-05-14 00:00:00-04:00,6.180758677336911
2002-05-21 00:00:00-04:00,5.943166575394571
2002-05-28 00:00:00-04:00,5.881400745706397
2002-06-04 00:00:00-04:00,5.652581946634758
2002-06-11 00:00:00-04:00,5.596585036083242
2002-06-18 00:00:00-04:00,5.894692179508225
2002-06-25 00:00:00-04:00,5.46514995399659
2002-07-02 00:00:00-04:00,5.21212101562786
2002-07-09 00:00:00-04:00,5.35081921112841
2002-07-16 00:00:00-04:00,5.220412183169494
2002-07-23 00:00:00-04:00,4.561113181758765
2002-07-30 00:00:00-04:00,5.003465142300618
2002-08-06 00:00:00-04:00,4.670092554696437
2002-08-13 00:00:00-04:00,4.7693375120949035
2002-08-20 00:00:00-04:00,5.143397098006053
2002-08-27 00:00:00-04:00,5.03558070289104
2002-09-03 00:00:00-04:00,4.697547573688197
2002-09-10 00:00:00-04:00,4.956653305499604
2002-09-17 00:00:00-04:00,4.662768050171277
2002-09-24 00:00:00-04:00,4.408936158511317
2002-10-01 00:00:00-04:00,4.5401880778215755
2002-10-08 00:00:00-04:00,4.332553408406048
2002-10-15 00:00:00-04:00,5.014289584059753
2002-10-22 00:00:00-04:00,4.976273097688754
2002-10-29 00:00:00-05:00,5.029798201835096
2002-11-05 00:00:00-05:00,5.389805809127073
2002-11-12 00:00:00-05:00,5.127087347242715
2002-11-19 00:00:00-05:00,5.186386485591906
2002-11-26 00:00:00-05:00,5.389448491306662
2002-12-03 00:00:00-05:00,5.418271146207939
2002-12-10 00:00:00-05:00,5.140581730475352
2002-12-17 00:00:00-05:00,5.107155451026721
2002-12-24 00:00:00-05:00,5.016642589593587
2002-12-31 00:00:00-05:00,4.864462831474356
2003-01-07 00:00:00-05:00,5.1896338028747175
2003-01-14 00:00:00-05:00,5.275873127397337
2003-01-21 00:00:00-05:00,4.8575682188384235
2003-01-28 00:00:00-05:00,4.6934974979523165
2003-02-04 00:00:00-05:00,4.57297255192539
2003-02-11 00:00:00-05:00,4.510602130850057
2003-02-18 00:00:00-05:00,4.760636541751769
2003-02-25 00:00:00-05:00,4.6684315259541
2003-03-04 00:00:00-05:00,4.5353549843783165
2003-03-11 00:00:00-05:00,4.451438555468515
2003-03-18 00:00:00-05:00,4.989970237458861
2003-03-25 00:00:00-05:00,4.912156980909297
2003-04-01 00:00:00-05:00,4.726249565806694
2003-04-08 00:00:00-04:00,4.8991184140997746
2003-04-15 00:00:00-04:00,4.859024889236942
2003-04-22 00:00:00-04:00,5.083075023424506
2003-04-29 00:00:00-04:00,5.114136268826937
2003-05-06 00:00:00-04:00,5.288155101466642
2003-05-13 00:00:00-04:00,5.277167400904782
